"amt","sogn","koen","alder","civilstand","erhverv","herred","år","sektor"
"Århus","Sabro","mand",35,"ugift","Gaardejer","Sabro",1860,"primære"
"Århus","Sabro","mand",24,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",54,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",33,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Sabro","mand",28,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",61,"enkemand","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",68,"gift","Gaardejer","Sabro",1860,"primære"
"Århus","Sabro","mand",27,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",28,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Sabro","mand",25,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Sabro","mand",19,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Sabro","mand",18,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Sabro","mand",39,"gift","Gaardejer","Sabro",1860,"primære"
"Århus","Sabro","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",37,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Sabro","mand",33,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",31,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",30,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",33,"ugift","Murer","Sabro",1860,"sekundære"
"Århus","Sabro","mand",22,"ugift","Murer","Sabro",1860,"sekundære"
"Århus","Sabro","mand",44,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",69,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",43,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",28,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",21,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",40,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Sabro","mand",52,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",34,"gift","Væver","Sabro",1860,"sekundære"
"Århus","Sabro","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",28,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",32,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Sabro","mand",56,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",22,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",24,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",24,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",37,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",68,"enkemand","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",39,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",27,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",52,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",33,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",53,"enkemand","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",33,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",38,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",30,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",45,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",49,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",27,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",50,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",48,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",32,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Sabro","mand",56,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Sabro","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",27,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",49,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Sabro","mand",40,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",28,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",40,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",35,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",60,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",23,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",62,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",41,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",45,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",34,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",41,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",50,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Vitten","mand",52,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",32,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",16,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",20,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",27,"gift","Tømrer","Sabro",1860,"sekundære"
"Århus","Vitten","mand",33,"gift","Smed","Sabro",1860,"sekundære"
"Århus","Vitten","mand",20,"ugift","Smed","Sabro",1860,"sekundære"
"Århus","Vitten","mand",44,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",29,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",40,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",19,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",27,"ugift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",57,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",53,"gift","Væver","Sabro",1860,"sekundære"
"Århus","Vitten","mand",56,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",57,"enkemand","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",45,"gift","Husmand","Sabro",1860,"primære"
"Århus","Vitten","mand",53,"gift","Husmand","Sabro",1860,"primære"
"Århus","Vitten","mand",39,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",40,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",37,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",33,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",34,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",34,"skilt","Skrædder","Sabro",1860,"sekundære"
"Århus","Vitten","mand",39,"gift","Murer","Sabro",1860,"sekundære"
"Århus","Vitten","mand",30,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",35,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Vitten","mand",44,"gift","Købmand","Sabro",1860,"tertiære"
"Århus","Vitten","mand",52,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",60,"gift","Tjenestekarl","Sabro",1860,"primære"
"Århus","Vitten","mand",45,"gift","Gårdmand","Sabro",1860,"primære"
"Århus","Vitten","mand",28,"ugift","Snedker","Sabro",1860,"sekundære"
"Århus","Vitten","mand",62,"gift","Daglejer","Sabro",1860,"primære"
"Århus","Hasle","mand",56,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",50,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",70,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",49,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",32,"gift","Murer","Hasle",1860,"sekundære"
"Århus","Hasle","mand",61,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",29,"gift","Smed","Hasle",1860,"sekundære"
"Århus","Hasle","mand",47,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",22,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",19,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",19,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",19,"ugift","Væver","Hasle",1860,"sekundære"
"Århus","Hasle","mand",69,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",69,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",27,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",18,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",49,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",30,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",19,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",48,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",24,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",35,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",41,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",30,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",29,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",16,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",26,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",60,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",38,"ugift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",53,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",32,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",23,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",18,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",41,"ugift","Smed","Hasle",1860,"sekundære"
"Århus","Hasle","mand",54,"gift","Murer","Hasle",1860,"sekundære"
"Århus","Hasle","mand",41,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",38,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",60,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",21,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",16,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",42,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",31,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",43,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",25,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",21,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",18,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",55,"enkemand","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",55,"gift","Skrædder","Hasle",1860,"sekundære"
"Århus","Hasle","mand",39,"gift","Gaardejer","Hasle",1860,"primære"
"Århus","Hasle","mand",55,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",51,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",21,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",20,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",59,"gift","Daglejer","Hasle",1860,"primære"
"Århus","Hasle","mand",34,"enkemand","Hjulmand","Hasle",1860,"sekundære"
"Århus","Hasle","mand",28,"gift","Smed","Hasle",1860,"sekundære"
"Århus","Hasle","mand",19,"ugift","Smed","Hasle",1860,"sekundære"
"Århus","Hasle","mand",54,"gift","Smed","Hasle",1860,"sekundære"
"Århus","Hasle","mand",37,"gift","Husmand","Hasle",1860,"primære"
"Århus","Hasle","mand",35,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",37,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Hasle","mand",40,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",19,"ugift","Tjenestekarl","Hasle",1860,"primære"
"Århus","Hasle","mand",49,"gift","Gårdmand","Hasle",1860,"primære"
"Århus","Mårslet","mand",35,"ugift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",29,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",21,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",31,"gift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",21,"ugift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",27,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",20,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",28,"gift","Daglejer","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Daglejer","Ning",1860,"primære"
"Århus","Mårslet","mand",27,"gift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",33,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",18,"ugift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",47,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",35,"ugift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"enkemand","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",34,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",19,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",50,"gift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",45,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",52,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",17,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",32,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",40,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",30,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",58,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",38,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",19,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",46,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",32,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",36,"gift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",37,"gift","Murer","Ning",1860,"sekundære"
"Århus","Mårslet","mand",18,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",46,"gift","Væver","Ning",1860,"sekundære"
"Århus","Mårslet","mand",46,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",18,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",74,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",26,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",28,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",20,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",64,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",57,"gift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",41,"gift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",35,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",26,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",49,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",42,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",19,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",33,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",28,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",50,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",22,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",56,"enkemand","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",59,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",36,"gift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",24,"ugift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",38,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",21,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",32,"gift","Skomager","Ning",1860,"sekundære"
"Århus","Mårslet","mand",25,"ugift","Skomager","Ning",1860,"sekundære"
"Århus","Mårslet","mand",30,"gift","Murer","Ning",1860,"sekundære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",39,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Mårslet","mand",22,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",61,"gift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",30,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",22,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",19,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",30,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",22,"ugift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",33,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",27,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",32,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",35,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",25,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",22,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",21,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",21,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",26,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",27,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",28,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",29,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",19,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",22,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",25,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",33,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",32,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",20,"ugift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",32,"gift","Murer","Ning",1860,"sekundære"
"Århus","Mårslet","mand",34,"ugift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",21,"gift","Daglejer","Ning",1860,"primære"
"Århus","Mårslet","mand",17,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",46,"gift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",54,"gift","Daglejer","Ning",1860,"primære"
"Århus","Mårslet","mand",43,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",24,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",34,"gift","Gaardejer","Ning",1860,"primære"
"Århus","Mårslet","mand",45,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",54,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",28,"gift","Gaardejer","Ning",1860,"primære"
"Århus","Mårslet","mand",64,"gift","Daglejer","Ning",1860,"primære"
"Århus","Mårslet","mand",18,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",21,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",30,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",43,"gift","Husmand","Ning",1860,"primære"
"Århus","Mårslet","mand",57,"gift","Husmand","Ning",1860,"primære"
"Århus","Mårslet","mand",54,"gift","Husmand","Ning",1860,"primære"
"Århus","Mårslet","mand",58,"enkemand","Husmand","Ning",1860,"primære"
"Århus","Mårslet","mand",40,"gift","Gaardejer","Ning",1860,"primære"
"Århus","Mårslet","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",26,"ugift","Træskomager","Ning",1860,"sekundære"
"Århus","Mårslet","mand",23,"gift","Træskomager","Ning",1860,"sekundære"
"Århus","Mårslet","mand",22,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",29,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",30,"gift","Husmand","Ning",1860,"primære"
"Århus","Mårslet","mand",18,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",36,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Mårslet","mand",32,"gift","Skrædder","Ning",1860,"sekundære"
"Århus","Mårslet","mand",32,"ugift","Snedker","Ning",1860,"sekundære"
"Århus","Mårslet","mand",29,"gift","Smed","Ning",1860,"sekundære"
"Århus","Mårslet","mand",18,"ugift","Smed","Ning",1860,"sekundære"
"Århus","Tunø","mand",28,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Tunø","kvinde",28,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Tunø","mand",24,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",19,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",49,"gift","Smed","Ning",1860,"sekundære"
"Århus","Tunø","mand",18,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",48,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",50,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",16,"ugift","Tjenestekarl","Ning",1860,"primære"
"Århus","Tunø","mand",32,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",48,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",34,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",57,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",22,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",44,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",44,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",56,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",40,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",24,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",38,"gift","Snedker","Ning",1860,"sekundære"
"Århus","Tunø","mand",43,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",35,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",50,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",45,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",29,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",31,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",46,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",45,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",29,"gift","Daglejer","Ning",1860,"primære"
"Århus","Tunø","mand",27,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",42,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",25,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",26,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",22,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",27,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",59,"gift","Gårdmand","Ning",1860,"primære"
"Århus","Tunø","mand",25,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",30,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Tunø","mand",22,"ugift","Sømand","Ning",1860,"tertiære"
"Århus","Hadsten","mand",25,"ugift","Tjenestekarl","Sabro",1860,"primære"
